"","year","week","UF","status_sars","n_sars","min_sars","max_sars","cases","deaths","status_flu","n_flu","min_flu","max_flu"
"15478",2019,33,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",100,100,100,NA,NA,"Dado estável. Sujeito a pequenas alterações.",28,28,28
"15479",2019,33,"Rondônia","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15480",2019,33,"Roraima","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15481",2019,33,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",49,49,49,NA,NA,"Dado estável. Sujeito a pequenas alterações.",22,22,22
"15482",2019,33,"São Paulo","Dado estável. Sujeito a pequenas alterações.",164,164,164,NA,NA,"Dado estável. Sujeito a pequenas alterações.",35,35,35
"15483",2019,33,"Sergipe","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15484",2019,33,"Tocantins","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15485",2019,34,"Acre","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"15486",2019,34,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15487",2019,34,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15488",2019,34,"Amazonas","Dado estável. Sujeito a pequenas alterações.",8,8,8,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15489",2019,34,"Bahia","Dado estável. Sujeito a pequenas alterações.",31,31,31,NA,NA,"Dado estável. Sujeito a pequenas alterações.",3,3,3
"15490",2019,34,"Brasil","Dado estável. Sujeito a pequenas alterações.",711,711,711,NA,NA,"Dado estável. Sujeito a pequenas alterações.",94,94,94
"15491",2019,34,"Ceará","Dado estável. Sujeito a pequenas alterações.",12,12,12,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15492",2019,34,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",36,36,36,NA,NA,"Dado estável. Sujeito a pequenas alterações.",5,5,5
"15493",2019,34,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",7,7,7,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"15494",2019,34,"Goiás","Dado estável. Sujeito a pequenas alterações.",14,14,14,NA,NA,"Dado estável. Sujeito a pequenas alterações.",4,4,4
"15495",2019,34,"Maranhão","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15496",2019,34,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15497",2019,34,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",46,46,46,NA,NA,"Dado estável. Sujeito a pequenas alterações.",6,6,6
"15498",2019,34,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",49,49,49,NA,NA,"Dado estável. Sujeito a pequenas alterações.",9,9,9
"15499",2019,34,"Pará","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15500",2019,34,"Paraíba","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15501",2019,34,"Paraná","Dado estável. Sujeito a pequenas alterações.",114,114,114,NA,NA,"Dado estável. Sujeito a pequenas alterações.",6,6,6
"15502",2019,34,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",44,44,44,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15503",2019,34,"Piauí","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15504",2019,34,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",24,24,24,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"15505",2019,34,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15506",2019,34,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",86,86,86,NA,NA,"Dado estável. Sujeito a pequenas alterações.",14,14,14
"15507",2019,34,"Rondônia","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15508",2019,34,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15509",2019,34,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",49,49,49,NA,NA,"Dado estável. Sujeito a pequenas alterações.",16,16,16
"15510",2019,34,"São Paulo","Dado estável. Sujeito a pequenas alterações.",158,158,158,NA,NA,"Dado estável. Sujeito a pequenas alterações.",26,26,26
"15511",2019,34,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15512",2019,34,"Tocantins","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15513",2019,35,"Acre","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"15514",2019,35,"Alagoas","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15515",2019,35,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15516",2019,35,"Amazonas","Dado estável. Sujeito a pequenas alterações.",11,11,11,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"15517",2019,35,"Bahia","Dado estável. Sujeito a pequenas alterações.",31,31,31,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"15518",2019,35,"Brasil","Dado estável. Sujeito a pequenas alterações.",665,665,665,NA,NA,"Dado estável. Sujeito a pequenas alterações.",92,92,92
"15519",2019,35,"Ceará","Dado estável. Sujeito a pequenas alterações.",10,10,10,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15520",2019,35,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",17,17,17,NA,NA,"Dado estável. Sujeito a pequenas alterações.",4,4,4
"15521",2019,35,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"15522",2019,35,"Goiás","Dado estável. Sujeito a pequenas alterações.",10,10,10,NA,NA,"Dado estável. Sujeito a pequenas alterações.",5,5,5
"15523",2019,35,"Maranhão","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15524",2019,35,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15525",2019,35,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",27,27,27,NA,NA,"Dado estável. Sujeito a pequenas alterações.",7,7,7
"15526",2019,35,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",52,52,52,NA,NA,"Dado estável. Sujeito a pequenas alterações.",10,10,10
"15527",2019,35,"Pará","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15528",2019,35,"Paraíba","Dado estável. Sujeito a pequenas alterações.",7,7,7,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15529",2019,35,"Paraná","Dado estável. Sujeito a pequenas alterações.",114,114,114,NA,NA,"Dado estável. Sujeito a pequenas alterações.",12,12,12
"15530",2019,35,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",65,65,65,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"15531",2019,35,"Piauí","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15532",2019,35,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",31,31,31,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15533",2019,35,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15534",2019,35,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",95,95,95,NA,NA,"Dado estável. Sujeito a pequenas alterações.",21,21,21
"15535",2019,35,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15536",2019,35,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15537",2019,35,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",29,29,29,NA,NA,"Dado estável. Sujeito a pequenas alterações.",11,11,11
"15538",2019,35,"São Paulo","Dado estável. Sujeito a pequenas alterações.",124,124,124,NA,NA,"Dado estável. Sujeito a pequenas alterações.",15,15,15
"15539",2019,35,"Sergipe","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"15540",2019,35,"Tocantins","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15541",2019,36,"Acre","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA,"Dado estável. Sujeito a pequenas alterações.",3,3,3
"15542",2019,36,"Alagoas","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15543",2019,36,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15544",2019,36,"Amazonas","Dado estável. Sujeito a pequenas alterações.",7,7,7,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15545",2019,36,"Bahia","Dado estável. Sujeito a pequenas alterações.",20,20,20,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"15546",2019,36,"Brasil","Dado estável. Sujeito a pequenas alterações.",654,654,654,NA,NA,"Dado estável. Sujeito a pequenas alterações.",91,91,91
"15547",2019,36,"Ceará","Dado estável. Sujeito a pequenas alterações.",12,12,12,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15548",2019,36,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",10,10,10,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"15549",2019,36,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",7,7,7,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"15550",2019,36,"Goiás","Dado estável. Sujeito a pequenas alterações.",10,10,10,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"15551",2019,36,"Maranhão","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15552",2019,36,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15553",2019,36,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",27,27,27,NA,NA,"Dado estável. Sujeito a pequenas alterações.",7,7,7
"15554",2019,36,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",46,46,46,NA,NA,"Dado estável. Sujeito a pequenas alterações.",8,8,8
"15555",2019,36,"Pará","Dado estável. Sujeito a pequenas alterações.",13,13,13,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15556",2019,36,"Paraíba","Dado estável. Sujeito a pequenas alterações.",8,8,8,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15557",2019,36,"Paraná","Dado estável. Sujeito a pequenas alterações.",133,133,133,NA,NA,"Dado estável. Sujeito a pequenas alterações.",14,14,14
"15558",2019,36,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",54,54,54,NA,NA,"Dado estável. Sujeito a pequenas alterações.",5,5,5
"15559",2019,36,"Piauí","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15560",2019,36,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",22,22,22,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"15561",2019,36,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",8,8,8,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15562",2019,36,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",83,83,83,NA,NA,"Dado estável. Sujeito a pequenas alterações.",18,18,18
"15563",2019,36,"Rondônia","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15564",2019,36,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15565",2019,36,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",31,31,31,NA,NA,"Dado estável. Sujeito a pequenas alterações.",9,9,9
"15566",2019,36,"São Paulo","Dado estável. Sujeito a pequenas alterações.",143,143,143,NA,NA,"Dado estável. Sujeito a pequenas alterações.",19,19,19
"15567",2019,36,"Sergipe","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15568",2019,36,"Tocantins","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15569",2019,37,"Acre","Dado estável. Sujeito a pequenas alterações.",7,7,7,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"15570",2019,37,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15571",2019,37,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15572",2019,37,"Amazonas","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15573",2019,37,"Bahia","Dado estável. Sujeito a pequenas alterações.",33,33,33,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"15574",2019,37,"Brasil","Dado estável. Sujeito a pequenas alterações.",613,613,613,NA,NA,"Dado estável. Sujeito a pequenas alterações.",84,84,84
"15575",2019,37,"Ceará","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15576",2019,37,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",30,30,30,NA,NA,"Dado estável. Sujeito a pequenas alterações.",5,5,5
"15577",2019,37,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"15578",2019,37,"Goiás","Dado estável. Sujeito a pequenas alterações.",10,10,10,NA,NA,"Dado estável. Sujeito a pequenas alterações.",3,3,3
"15579",2019,37,"Maranhão","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15580",2019,37,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15581",2019,37,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",36,36,36,NA,NA,"Dado estável. Sujeito a pequenas alterações.",8,8,8
"15582",2019,37,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",32,32,32,NA,NA,"Dado estável. Sujeito a pequenas alterações.",6,6,6
"15583",2019,37,"Pará","Dado estável. Sujeito a pequenas alterações.",8,8,8,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15584",2019,37,"Paraíba","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15585",2019,37,"Paraná","Dado estável. Sujeito a pequenas alterações.",128,128,128,NA,NA,"Dado estável. Sujeito a pequenas alterações.",16,16,16
"15586",2019,37,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",32,32,32,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"15587",2019,37,"Piauí","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15588",2019,37,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",30,30,30,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15589",2019,37,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15590",2019,37,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",78,78,78,NA,NA,"Dado estável. Sujeito a pequenas alterações.",15,15,15
"15591",2019,37,"Rondônia","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15592",2019,37,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15593",2019,37,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",30,30,30,NA,NA,"Dado estável. Sujeito a pequenas alterações.",14,14,14
"15594",2019,37,"São Paulo","Dado estável. Sujeito a pequenas alterações.",121,121,121,NA,NA,"Dado estável. Sujeito a pequenas alterações.",10,10,10
"15595",2019,37,"Sergipe","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15596",2019,37,"Tocantins","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15597",2019,38,"Acre","Dado estável. Sujeito a pequenas alterações.",7,7,7,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"15598",2019,38,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15599",2019,38,"Amapá","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15600",2019,38,"Amazonas","Dado estável. Sujeito a pequenas alterações.",8,8,8,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15601",2019,38,"Bahia","Dado estável. Sujeito a pequenas alterações.",18,18,18,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"15602",2019,38,"Brasil","Dado estável. Sujeito a pequenas alterações.",563,563,563,NA,NA,"Dado estável. Sujeito a pequenas alterações.",55,55,55
"15603",2019,38,"Ceará","Dado estável. Sujeito a pequenas alterações.",10,10,10,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15604",2019,38,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",25,25,25,NA,NA,"Dado estável. Sujeito a pequenas alterações.",4,4,4
"15605",2019,38,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"15606",2019,38,"Goiás","Dado estável. Sujeito a pequenas alterações.",15,15,15,NA,NA,"Dado estável. Sujeito a pequenas alterações.",7,7,7
"15607",2019,38,"Maranhão","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15608",2019,38,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15609",2019,38,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",27,27,27,NA,NA,"Dado estável. Sujeito a pequenas alterações.",5,5,5
"15610",2019,38,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",33,33,33,NA,NA,"Dado estável. Sujeito a pequenas alterações.",4,4,4
"15611",2019,38,"Pará","Dado estável. Sujeito a pequenas alterações.",14,14,14,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15612",2019,38,"Paraíba","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15613",2019,38,"Paraná","Dado estável. Sujeito a pequenas alterações.",114,114,114,NA,NA,"Dado estável. Sujeito a pequenas alterações.",10,10,10
"15614",2019,38,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",50,50,50,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15615",2019,38,"Piauí","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15616",2019,38,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",16,16,16,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"15617",2019,38,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15618",2019,38,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",64,64,64,NA,NA,"Dado estável. Sujeito a pequenas alterações.",5,5,5
"15619",2019,38,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15620",2019,38,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15621",2019,38,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",18,18,18,NA,NA,"Dado estável. Sujeito a pequenas alterações.",6,6,6
"15622",2019,38,"São Paulo","Dado estável. Sujeito a pequenas alterações.",122,122,122,NA,NA,"Dado estável. Sujeito a pequenas alterações.",9,9,9
"15623",2019,38,"Sergipe","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15624",2019,38,"Tocantins","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15625",2019,39,"Acre","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15626",2019,39,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15627",2019,39,"Amapá","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15628",2019,39,"Amazonas","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15629",2019,39,"Bahia","Dado estável. Sujeito a pequenas alterações.",12,12,12,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15630",2019,39,"Brasil","Dado estável. Sujeito a pequenas alterações.",520,520,520,NA,NA,"Dado estável. Sujeito a pequenas alterações.",60,60,60
"15631",2019,39,"Ceará","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15632",2019,39,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",23,23,23,NA,NA,"Dado estável. Sujeito a pequenas alterações.",9,9,9
"15633",2019,39,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",7,7,7,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15634",2019,39,"Goiás","Dado estável. Sujeito a pequenas alterações.",15,15,15,NA,NA,"Dado estável. Sujeito a pequenas alterações.",5,5,5
"15635",2019,39,"Maranhão","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15636",2019,39,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15637",2019,39,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",24,24,24,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"15638",2019,39,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",28,28,28,NA,NA,"Dado estável. Sujeito a pequenas alterações.",5,5,5
"15639",2019,39,"Pará","Dado estável. Sujeito a pequenas alterações.",10,10,10,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15640",2019,39,"Paraíba","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15641",2019,39,"Paraná","Dado estável. Sujeito a pequenas alterações.",82,82,82,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"15642",2019,39,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",48,48,48,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"15643",2019,39,"Piauí","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15644",2019,39,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",18,18,18,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15645",2019,39,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15646",2019,39,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",75,75,75,NA,NA,"Dado estável. Sujeito a pequenas alterações.",12,12,12
"15647",2019,39,"Rondônia","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15648",2019,39,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15649",2019,39,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",28,28,28,NA,NA,"Dado estável. Sujeito a pequenas alterações.",9,9,9
"15650",2019,39,"São Paulo","Dado estável. Sujeito a pequenas alterações.",112,112,112,NA,NA,"Dado estável. Sujeito a pequenas alterações.",16,16,16
"15651",2019,39,"Sergipe","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15652",2019,39,"Tocantins","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15653",2019,40,"Acre","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15654",2019,40,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15655",2019,40,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"15656",2019,40,"Amazonas","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
