"","UF","status","n","year","week","min","max"
"14270","Pará","Dado estável. Sujeito a pequenas alterações.","0",2018,42,"0","0"
"14271","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2018,42,"0","0"
"14272","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2018,42,"0","0"
"14273","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2018,42,"0","0"
"14274","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","2",2018,42,"2","2"
"14275","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","1",2018,42,"1","1"
"14276","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2018,42,"0","0"
"14277","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2018,42,"0","0"
"14278","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","1",2018,42,"1","1"
"14279","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2018,42,"0","0"
"14280","São Paulo","Dado estável. Sujeito a pequenas alterações.","13",2018,42,"13","13"
"14281","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2018,42,"0","0"
"14282","Acre","Dado estável. Sujeito a pequenas alterações.","0",2018,43,"0","0"
"14283","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2018,43,"0","0"
"14284","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2018,43,"0","0"
"14285","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2018,43,"0","0"
"14286","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2018,43,"0","0"
"14287","Brasil","Dado estável. Sujeito a pequenas alterações.","21",2018,43,"21","21"
"14288","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2018,43,"0","0"
"14289","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","3",2018,43,"3","3"
"14290","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2018,43,"0","0"
"14291","Goiás","Dado estável. Sujeito a pequenas alterações.","2",2018,43,"2","2"
"14292","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2018,43,"0","0"
"14293","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2018,43,"0","0"
"14294","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2018,43,"0","0"
"14295","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","1",2018,43,"1","1"
"14296","Paraná","Dado estável. Sujeito a pequenas alterações.","1",2018,43,"1","1"
"14297","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2018,43,"0","0"
"14298","Pará","Dado estável. Sujeito a pequenas alterações.","0",2018,43,"0","0"
"14299","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2018,43,"0","0"
"14300","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2018,43,"0","0"
"14301","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2018,43,"0","0"
"14302","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","6",2018,43,"6","6"
"14303","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","2",2018,43,"2","2"
"14304","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2018,43,"0","0"
"14305","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2018,43,"0","0"
"14306","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","0",2018,43,"0","0"
"14307","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2018,43,"0","0"
"14308","São Paulo","Dado estável. Sujeito a pequenas alterações.","6",2018,43,"6","6"
"14309","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2018,43,"0","0"
"14310","Acre","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14311","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14312","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14313","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14314","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14315","Brasil","Dado estável. Sujeito a pequenas alterações.","20",2018,44,"20","20"
"14316","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14317","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","1",2018,44,"1","1"
"14318","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14319","Goiás","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14320","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14321","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14322","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14323","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14324","Paraná","Dado estável. Sujeito a pequenas alterações.","3",2018,44,"3","3"
"14325","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14326","Pará","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14327","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14328","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14329","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14330","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14331","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14332","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14333","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14334","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14335","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14336","São Paulo","Dado estável. Sujeito a pequenas alterações.","16",2018,44,"16","16"
"14337","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2018,44,"0","0"
"14338","Acre","Dado estável. Sujeito a pequenas alterações.","0",2018,45,"0","0"
"14339","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2018,45,"0","0"
"14340","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2018,45,"0","0"
"14341","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2018,45,"0","0"
"14342","Bahia","Dado estável. Sujeito a pequenas alterações.","2",2018,45,"2","2"
"14343","Brasil","Dado estável. Sujeito a pequenas alterações.","18",2018,45,"18","18"
"14344","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2018,45,"0","0"
"14345","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","1",2018,45,"1","1"
"14346","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2018,45,"0","0"
"14347","Goiás","Dado estável. Sujeito a pequenas alterações.","2",2018,45,"2","2"
"14348","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2018,45,"0","0"
"14349","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2018,45,"0","0"
"14350","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2018,45,"0","0"
"14351","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","2",2018,45,"2","2"
"14352","Paraná","Dado estável. Sujeito a pequenas alterações.","2",2018,45,"2","2"
"14353","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2018,45,"0","0"
"14354","Pará","Dado estável. Sujeito a pequenas alterações.","0",2018,45,"0","0"
"14355","Pernambuco","Dado estável. Sujeito a pequenas alterações.","1",2018,45,"1","1"
"14356","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2018,45,"0","0"
"14357","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2018,45,"0","0"
"14358","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","0",2018,45,"0","0"
"14359","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","0",2018,45,"0","0"
"14360","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2018,45,"0","0"
"14361","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2018,45,"0","0"
"14362","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","0",2018,45,"0","0"
"14363","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2018,45,"0","0"
"14364","São Paulo","Dado estável. Sujeito a pequenas alterações.","8",2018,45,"8","8"
"14365","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2018,45,"0","0"
"14366","Acre","Dado estável. Sujeito a pequenas alterações.","0",2018,46,"0","0"
"14367","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2018,46,"0","0"
"14368","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2018,46,"0","0"
"14369","Amazonas","Dado estável. Sujeito a pequenas alterações.","1",2018,46,"1","1"
"14370","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2018,46,"0","0"
"14371","Brasil","Dado estável. Sujeito a pequenas alterações.","25",2018,46,"25","25"
"14372","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2018,46,"0","0"
"14373","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2018,46,"0","0"
"14374","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2018,46,"0","0"
"14375","Goiás","Dado estável. Sujeito a pequenas alterações.","1",2018,46,"1","1"
"14376","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2018,46,"0","0"
"14377","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2018,46,"0","0"
"14378","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","1",2018,46,"1","1"
"14379","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","0",2018,46,"0","0"
"14380","Paraná","Dado estável. Sujeito a pequenas alterações.","2",2018,46,"2","2"
"14381","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2018,46,"0","0"
"14382","Pará","Dado estável. Sujeito a pequenas alterações.","0",2018,46,"0","0"
"14383","Pernambuco","Dado estável. Sujeito a pequenas alterações.","2",2018,46,"2","2"
"14384","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2018,46,"0","0"
"14385","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","2",2018,46,"2","2"
"14386","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","0",2018,46,"0","0"
"14387","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","1",2018,46,"1","1"
"14388","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2018,46,"0","0"
"14389","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2018,46,"0","0"
"14390","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","2",2018,46,"2","2"
"14391","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2018,46,"0","0"
"14392","São Paulo","Dado estável. Sujeito a pequenas alterações.","13",2018,46,"13","13"
"14393","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2018,46,"0","0"
"14394","Acre","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14395","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14396","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14397","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14398","Bahia","Dado estável. Sujeito a pequenas alterações.","1",2018,47,"1","1"
"14399","Brasil","Dado estável. Sujeito a pequenas alterações.","12",2018,47,"12","12"
"14400","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14401","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14402","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14403","Goiás","Dado estável. Sujeito a pequenas alterações.","1",2018,47,"1","1"
"14404","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14405","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14406","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14407","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14408","Paraná","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14409","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14410","Pará","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14411","Pernambuco","Dado estável. Sujeito a pequenas alterações.","3",2018,47,"3","3"
"14412","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14413","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14414","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","1",2018,47,"1","1"
"14415","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14416","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14417","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14418","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14419","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14420","São Paulo","Dado estável. Sujeito a pequenas alterações.","6",2018,47,"6","6"
"14421","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2018,47,"0","0"
"14422","Acre","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14423","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14424","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14425","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14426","Bahia","Dado estável. Sujeito a pequenas alterações.","1",2018,48,"1","1"
"14427","Brasil","Dado estável. Sujeito a pequenas alterações.","13",2018,48,"13","13"
"14428","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14429","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14430","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14431","Goiás","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14432","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14433","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14434","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14435","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14436","Paraná","Dado estável. Sujeito a pequenas alterações.","1",2018,48,"1","1"
"14437","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14438","Pará","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14439","Pernambuco","Dado estável. Sujeito a pequenas alterações.","1",2018,48,"1","1"
"14440","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14441","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14442","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14443","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14444","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14445","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14446","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14447","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14448","São Paulo","Dado estável. Sujeito a pequenas alterações.","10",2018,48,"10","10"
"14449","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2018,48,"0","0"
"14450","Acre","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14451","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14452","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14453","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14454","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14455","Brasil","Dado estável. Sujeito a pequenas alterações.","13",2018,49,"13","13"
"14456","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14457","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","1",2018,49,"1","1"
"14458","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14459","Goiás","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14460","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14461","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14462","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14463","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14464","Paraná","Dado estável. Sujeito a pequenas alterações.","1",2018,49,"1","1"
"14465","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14466","Pará","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14467","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14468","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14469","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","1",2018,49,"1","1"
"14470","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14471","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14472","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14473","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14474","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","1",2018,49,"1","1"
"14475","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2018,49,"0","0"
"14476","São Paulo","Dado estável. Sujeito a pequenas alterações.","8",2018,49,"8","8"
"14477","Tocantins","Dado estável. Sujeito a pequenas alterações.","1",2018,49,"1","1"
"14478","Acre","Dado estável. Sujeito a pequenas alterações.","1",2018,50,"1","1"
"14479","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2018,50,"0","0"
"14480","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2018,50,"0","0"
"14481","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2018,50,"0","0"
"14482","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2018,50,"0","0"
"14483","Brasil","Dado estável. Sujeito a pequenas alterações.","13",2018,50,"13","13"
"14484","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2018,50,"0","0"
"14485","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2018,50,"0","0"
"14486","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","1",2018,50,"1","1"
"14487","Goiás","Dado estável. Sujeito a pequenas alterações.","0",2018,50,"0","0"
"14488","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2018,50,"0","0"
"14489","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2018,50,"0","0"
"14490","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2018,50,"0","0"
"14491","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","1",2018,50,"1","1"
"14492","Paraná","Dado estável. Sujeito a pequenas alterações.","2",2018,50,"2","2"
"14493","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2018,50,"0","0"
"14494","Pará","Dado estável. Sujeito a pequenas alterações.","0",2018,50,"0","0"
"14495","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2018,50,"0","0"
"14496","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2018,50,"0","0"
"14497","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","1",2018,50,"1","1"
"14498","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","0",2018,50,"0","0"
"14499","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","0",2018,50,"0","0"
"14500","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2018,50,"0","0"
"14501","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2018,50,"0","0"
"14502","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","1",2018,50,"1","1"
"14503","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2018,50,"0","0"
"14504","São Paulo","Dado estável. Sujeito a pequenas alterações.","6",2018,50,"6","6"
"14505","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2018,50,"0","0"
"14506","Acre","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14507","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14508","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14509","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14510","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14511","Brasil","Dado estável. Sujeito a pequenas alterações.","7",2018,51,"7","7"
"14512","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14513","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14514","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14515","Goiás","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14516","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14517","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14518","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14519","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14520","Paraná","Dado estável. Sujeito a pequenas alterações.","1",2018,51,"1","1"
"14521","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14522","Pará","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14523","Pernambuco","Dado estável. Sujeito a pequenas alterações.","2",2018,51,"2","2"
"14524","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14525","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14526","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14527","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14528","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14529","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14530","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14531","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14532","São Paulo","Dado estável. Sujeito a pequenas alterações.","4",2018,51,"4","4"
"14533","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2018,51,"0","0"
"14534","Acre","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14535","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14536","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14537","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14538","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14539","Brasil","Dado estável. Sujeito a pequenas alterações.","6",2018,52,"6","6"
"14540","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14541","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14542","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14543","Goiás","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14544","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14545","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14546","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14547","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","1",2018,52,"1","1"
"14548","Paraná","Dado estável. Sujeito a pequenas alterações.","1",2018,52,"1","1"
"14549","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14550","Pará","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14551","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14552","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14553","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14554","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14555","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14556","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14557","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14558","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","1",2018,52,"1","1"
"14559","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14560","São Paulo","Dado estável. Sujeito a pequenas alterações.","3",2018,52,"3","3"
"14561","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2018,52,"0","0"
"14562","Acre","Dado estável. Sujeito a pequenas alterações.","3",2019,1,"3","3"
"14563","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2019,1,"0","0"
"14564","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2019,1,"0","0"
"14565","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2019,1,"0","0"
"14566","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2019,1,"0","0"
"14567","Brasil","Dado estável. Sujeito a pequenas alterações.","17",2019,1,"17","17"
"14568","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2019,1,"0","0"
"14569","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2019,1,"0","0"
"14570","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2019,1,"0","0"
"14571","Goiás","Dado estável. Sujeito a pequenas alterações.","0",2019,1,"0","0"
"14572","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2019,1,"0","0"
"14573","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2019,1,"0","0"
"14574","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2019,1,"0","0"
"14575","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","1",2019,1,"1","1"
"14576","Paraná","Dado estável. Sujeito a pequenas alterações.","1",2019,1,"1","1"
"14577","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2019,1,"0","0"
"14578","Pará","Dado estável. Sujeito a pequenas alterações.","0",2019,1,"0","0"
"14579","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2019,1,"0","0"
"14580","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2019,1,"0","0"
"14581","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2019,1,"0","0"
