"","UF","status","n","year","week","min","max"
"9986","Pará","Dado estável. Sujeito a pequenas alterações.","5",2015,45,"5","5"
"9987","Pernambuco","Dado estável. Sujeito a pequenas alterações.","15",2015,45,"15","15"
"9988","Piauí","Dado estável. Sujeito a pequenas alterações.","1",2015,45,"1","1"
"9989","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","3",2015,45,"3","3"
"9990","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","24",2015,45,"24","24"
"9991","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","1",2015,45,"1","1"
"9992","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2015,45,"0","0"
"9993","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2015,45,"0","0"
"9994","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","10",2015,45,"10","10"
"9995","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2015,45,"0","0"
"9996","São Paulo","Dado estável. Sujeito a pequenas alterações.","27",2015,45,"27","27"
"9997","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2015,45,"0","0"
"9998","Acre","Dado estável. Sujeito a pequenas alterações.","0",2015,46,"0","0"
"9999","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2015,46,"0","0"
"10000","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2015,46,"0","0"
"10001","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2015,46,"0","0"
"10002","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2015,46,"0","0"
"10003","Brasil","Dado estável. Sujeito a pequenas alterações.","121",2015,46,"121","121"
"10004","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2015,46,"0","0"
"10005","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","2",2015,46,"2","2"
"10006","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2015,46,"0","0"
"10007","Goiás","Dado estável. Sujeito a pequenas alterações.","4",2015,46,"4","4"
"10008","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2015,46,"0","0"
"10009","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2015,46,"0","0"
"10010","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","1",2015,46,"1","1"
"10011","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","10",2015,46,"10","10"
"10012","Paraná","Dado estável. Sujeito a pequenas alterações.","29",2015,46,"29","29"
"10013","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2015,46,"0","0"
"10014","Pará","Dado estável. Sujeito a pequenas alterações.","0",2015,46,"0","0"
"10015","Pernambuco","Dado estável. Sujeito a pequenas alterações.","11",2015,46,"11","11"
"10016","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2015,46,"0","0"
"10017","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","2",2015,46,"2","2"
"10018","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","19",2015,46,"19","19"
"10019","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","4",2015,46,"4","4"
"10020","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2015,46,"0","0"
"10021","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2015,46,"0","0"
"10022","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","8",2015,46,"8","8"
"10023","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2015,46,"0","0"
"10024","São Paulo","Dado estável. Sujeito a pequenas alterações.","31",2015,46,"31","31"
"10025","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2015,46,"0","0"
"10026","Acre","Dado estável. Sujeito a pequenas alterações.","0",2015,47,"0","0"
"10027","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2015,47,"0","0"
"10028","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2015,47,"0","0"
"10029","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2015,47,"0","0"
"10030","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2015,47,"0","0"
"10031","Brasil","Dado estável. Sujeito a pequenas alterações.","98",2015,47,"98","98"
"10032","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2015,47,"0","0"
"10033","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","2",2015,47,"2","2"
"10034","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","1",2015,47,"1","1"
"10035","Goiás","Dado estável. Sujeito a pequenas alterações.","3",2015,47,"3","3"
"10036","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2015,47,"0","0"
"10037","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2015,47,"0","0"
"10038","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","2",2015,47,"2","2"
"10039","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","10",2015,47,"10","10"
"10040","Paraná","Dado estável. Sujeito a pequenas alterações.","24",2015,47,"24","24"
"10041","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2015,47,"0","0"
"10042","Pará","Dado estável. Sujeito a pequenas alterações.","0",2015,47,"0","0"
"10043","Pernambuco","Dado estável. Sujeito a pequenas alterações.","9",2015,47,"9","9"
"10044","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2015,47,"0","0"
"10045","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2015,47,"0","0"
"10046","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","22",2015,47,"22","22"
"10047","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","1",2015,47,"1","1"
"10048","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2015,47,"0","0"
"10049","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2015,47,"0","0"
"10050","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","4",2015,47,"4","4"
"10051","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2015,47,"0","0"
"10052","São Paulo","Dado estável. Sujeito a pequenas alterações.","20",2015,47,"20","20"
"10053","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2015,47,"0","0"
"10054","Acre","Dado estável. Sujeito a pequenas alterações.","3",2015,48,"3","3"
"10055","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2015,48,"0","0"
"10056","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2015,48,"0","0"
"10057","Amazonas","Dado estável. Sujeito a pequenas alterações.","1",2015,48,"1","1"
"10058","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2015,48,"0","0"
"10059","Brasil","Dado estável. Sujeito a pequenas alterações.","119",2015,48,"119","119"
"10060","Ceará","Dado estável. Sujeito a pequenas alterações.","1",2015,48,"1","1"
"10061","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2015,48,"0","0"
"10062","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","1",2015,48,"1","1"
"10063","Goiás","Dado estável. Sujeito a pequenas alterações.","4",2015,48,"4","4"
"10064","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2015,48,"0","0"
"10065","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","4",2015,48,"4","4"
"10066","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","2",2015,48,"2","2"
"10067","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","12",2015,48,"12","12"
"10068","Paraná","Dado estável. Sujeito a pequenas alterações.","19",2015,48,"19","19"
"10069","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2015,48,"0","0"
"10070","Pará","Dado estável. Sujeito a pequenas alterações.","0",2015,48,"0","0"
"10071","Pernambuco","Dado estável. Sujeito a pequenas alterações.","14",2015,48,"14","14"
"10072","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2015,48,"0","0"
"10073","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","1",2015,48,"1","1"
"10074","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","19",2015,48,"19","19"
"10075","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","4",2015,48,"4","4"
"10076","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2015,48,"0","0"
"10077","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2015,48,"0","0"
"10078","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","9",2015,48,"9","9"
"10079","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2015,48,"0","0"
"10080","São Paulo","Dado estável. Sujeito a pequenas alterações.","25",2015,48,"25","25"
"10081","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2015,48,"0","0"
"10082","Acre","Dado estável. Sujeito a pequenas alterações.","3",2015,49,"3","3"
"10083","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2015,49,"0","0"
"10084","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2015,49,"0","0"
"10085","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2015,49,"0","0"
"10086","Bahia","Dado estável. Sujeito a pequenas alterações.","2",2015,49,"2","2"
"10087","Brasil","Dado estável. Sujeito a pequenas alterações.","104",2015,49,"104","104"
"10088","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2015,49,"0","0"
"10089","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2015,49,"0","0"
"10090","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2015,49,"0","0"
"10091","Goiás","Dado estável. Sujeito a pequenas alterações.","1",2015,49,"1","1"
"10092","Maranhão","Dado estável. Sujeito a pequenas alterações.","1",2015,49,"1","1"
"10093","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2015,49,"0","0"
"10094","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2015,49,"0","0"
"10095","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","4",2015,49,"4","4"
"10096","Paraná","Dado estável. Sujeito a pequenas alterações.","29",2015,49,"29","29"
"10097","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2015,49,"0","0"
"10098","Pará","Dado estável. Sujeito a pequenas alterações.","0",2015,49,"0","0"
"10099","Pernambuco","Dado estável. Sujeito a pequenas alterações.","8",2015,49,"8","8"
"10100","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2015,49,"0","0"
"10101","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","2",2015,49,"2","2"
"10102","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","23",2015,49,"23","23"
"10103","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","1",2015,49,"1","1"
"10104","Rondônia","Dado estável. Sujeito a pequenas alterações.","1",2015,49,"1","1"
"10105","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2015,49,"0","0"
"10106","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","2",2015,49,"2","2"
"10107","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2015,49,"0","0"
"10108","São Paulo","Dado estável. Sujeito a pequenas alterações.","27",2015,49,"27","27"
"10109","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2015,49,"0","0"
"10110","Acre","Dado estável. Sujeito a pequenas alterações.","1",2015,50,"1","1"
"10111","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2015,50,"0","0"
"10112","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2015,50,"0","0"
"10113","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2015,50,"0","0"
"10114","Bahia","Dado estável. Sujeito a pequenas alterações.","2",2015,50,"2","2"
"10115","Brasil","Dado estável. Sujeito a pequenas alterações.","101",2015,50,"101","101"
"10116","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2015,50,"0","0"
"10117","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","4",2015,50,"4","4"
"10118","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2015,50,"0","0"
"10119","Goiás","Dado estável. Sujeito a pequenas alterações.","3",2015,50,"3","3"
"10120","Maranhão","Dado estável. Sujeito a pequenas alterações.","1",2015,50,"1","1"
"10121","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","2",2015,50,"2","2"
"10122","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","4",2015,50,"4","4"
"10123","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","15",2015,50,"15","15"
"10124","Paraná","Dado estável. Sujeito a pequenas alterações.","17",2015,50,"17","17"
"10125","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2015,50,"0","0"
"10126","Pará","Dado estável. Sujeito a pequenas alterações.","0",2015,50,"0","0"
"10127","Pernambuco","Dado estável. Sujeito a pequenas alterações.","5",2015,50,"5","5"
"10128","Piauí","Dado estável. Sujeito a pequenas alterações.","1",2015,50,"1","1"
"10129","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2015,50,"0","0"
"10130","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","11",2015,50,"11","11"
"10131","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","3",2015,50,"3","3"
"10132","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2015,50,"0","0"
"10133","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2015,50,"0","0"
"10134","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","1",2015,50,"1","1"
"10135","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2015,50,"0","0"
"10136","São Paulo","Dado estável. Sujeito a pequenas alterações.","31",2015,50,"31","31"
"10137","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2015,50,"0","0"
"10138","Acre","Dado estável. Sujeito a pequenas alterações.","0",2015,51,"0","0"
"10139","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2015,51,"0","0"
"10140","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2015,51,"0","0"
"10141","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2015,51,"0","0"
"10142","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2015,51,"0","0"
"10143","Brasil","Dado estável. Sujeito a pequenas alterações.","84",2015,51,"84","84"
"10144","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2015,51,"0","0"
"10145","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2015,51,"0","0"
"10146","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","1",2015,51,"1","1"
"10147","Goiás","Dado estável. Sujeito a pequenas alterações.","2",2015,51,"2","2"
"10148","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2015,51,"0","0"
"10149","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2015,51,"0","0"
"10150","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","1",2015,51,"1","1"
"10151","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","11",2015,51,"11","11"
"10152","Paraná","Dado estável. Sujeito a pequenas alterações.","20",2015,51,"20","20"
"10153","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2015,51,"0","0"
"10154","Pará","Dado estável. Sujeito a pequenas alterações.","0",2015,51,"0","0"
"10155","Pernambuco","Dado estável. Sujeito a pequenas alterações.","2",2015,51,"2","2"
"10156","Piauí","Dado estável. Sujeito a pequenas alterações.","1",2015,51,"1","1"
"10157","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","1",2015,51,"1","1"
"10158","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","17",2015,51,"17","17"
"10159","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","4",2015,51,"4","4"
"10160","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2015,51,"0","0"
"10161","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2015,51,"0","0"
"10162","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","1",2015,51,"1","1"
"10163","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2015,51,"0","0"
"10164","São Paulo","Dado estável. Sujeito a pequenas alterações.","23",2015,51,"23","23"
"10165","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2015,51,"0","0"
"10166","Acre","Dado estável. Sujeito a pequenas alterações.","1",2015,52,"1","1"
"10167","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2015,52,"0","0"
"10168","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2015,52,"0","0"
"10169","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2015,52,"0","0"
