"","year","week","UF","status_sars","n_sars","min_sars","max_sars","cases","deaths"
"13368",2018,10,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"13369",2018,10,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",14,14,14,NA,NA
"13370",2018,10,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",42,42,42,NA,NA
"13371",2018,10,"Pará","Dado estável. Sujeito a pequenas alterações.",11,11,11,NA,NA
"13372",2018,10,"Paraíba","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"13373",2018,10,"Paraná","Dado estável. Sujeito a pequenas alterações.",42,42,42,NA,NA
"13374",2018,10,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",26,26,26,NA,NA
"13375",2018,10,"Piauí","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"13376",2018,10,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",22,22,22,NA,NA
"13377",2018,10,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"13378",2018,10,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",23,23,23,NA,NA
"13379",2018,10,"Rondônia","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"13380",2018,10,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"13381",2018,10,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",7,7,7,NA,NA
"13382",2018,10,"São Paulo","Dado estável. Sujeito a pequenas alterações.",73,73,73,NA,NA
"13383",2018,10,"Sergipe","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"13384",2018,10,"Tocantins","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"13385",2018,11,"Acre","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"13386",2018,11,"Alagoas","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"13387",2018,11,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"13388",2018,11,"Amazonas","Dado estável. Sujeito a pequenas alterações.",8,8,8,NA,NA
"13389",2018,11,"Bahia","Dado estável. Sujeito a pequenas alterações.",39,39,39,NA,NA
"13390",2018,11,"Brasil","Dado estável. Sujeito a pequenas alterações.",462,462,462,NA,NA
"13391",2018,11,"Ceará","Dado estável. Sujeito a pequenas alterações.",10,10,10,NA,NA
"13392",2018,11,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",36,36,36,NA,NA
"13393",2018,11,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA
"13394",2018,11,"Goiás","Dado estável. Sujeito a pequenas alterações.",72,72,72,NA,NA
"13395",2018,11,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"13396",2018,11,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"13397",2018,11,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",13,13,13,NA,NA
"13398",2018,11,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",36,36,36,NA,NA
"13399",2018,11,"Pará","Dado estável. Sujeito a pequenas alterações.",15,15,15,NA,NA
"13400",2018,11,"Paraíba","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA
"13401",2018,11,"Paraná","Dado estável. Sujeito a pequenas alterações.",42,42,42,NA,NA
"13402",2018,11,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",24,24,24,NA,NA
"13403",2018,11,"Piauí","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"13404",2018,11,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",18,18,18,NA,NA
"13405",2018,11,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"13406",2018,11,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",21,21,21,NA,NA
"13407",2018,11,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"13408",2018,11,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"13409",2018,11,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",12,12,12,NA,NA
"13410",2018,11,"São Paulo","Dado estável. Sujeito a pequenas alterações.",85,85,85,NA,NA
"13411",2018,11,"Sergipe","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"13412",2018,11,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"13413",2018,12,"Acre","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA
"13414",2018,12,"Alagoas","Dado estável. Sujeito a pequenas alterações.",11,11,11,NA,NA
"13415",2018,12,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"13416",2018,12,"Amazonas","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"13417",2018,12,"Bahia","Dado estável. Sujeito a pequenas alterações.",43,43,43,NA,NA
"13418",2018,12,"Brasil","Dado estável. Sujeito a pequenas alterações.",581,581,581,NA,NA
"13419",2018,12,"Ceará","Dado estável. Sujeito a pequenas alterações.",12,12,12,NA,NA
"13420",2018,12,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",47,47,47,NA,NA
"13421",2018,12,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",11,11,11,NA,NA
"13422",2018,12,"Goiás","Dado estável. Sujeito a pequenas alterações.",86,86,86,NA,NA
"13423",2018,12,"Maranhão","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"13424",2018,12,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"13425",2018,12,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",14,14,14,NA,NA
"13426",2018,12,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",46,46,46,NA,NA
"13427",2018,12,"Pará","Dado estável. Sujeito a pequenas alterações.",20,20,20,NA,NA
"13428",2018,12,"Paraíba","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"13429",2018,12,"Paraná","Dado estável. Sujeito a pequenas alterações.",57,57,57,NA,NA
"13430",2018,12,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",25,25,25,NA,NA
"13431",2018,12,"Piauí","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"13432",2018,12,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",24,24,24,NA,NA
"13433",2018,12,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",7,7,7,NA,NA
"13434",2018,12,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",27,27,27,NA,NA
"13435",2018,12,"Rondônia","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"13436",2018,12,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"13437",2018,12,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",14,14,14,NA,NA
"13438",2018,12,"São Paulo","Dado estável. Sujeito a pequenas alterações.",113,113,113,NA,NA
"13439",2018,12,"Sergipe","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"13440",2018,12,"Tocantins","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"13441",2018,13,"Acre","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"13442",2018,13,"Alagoas","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"13443",2018,13,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"13444",2018,13,"Amazonas","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"13445",2018,13,"Bahia","Dado estável. Sujeito a pequenas alterações.",57,57,57,NA,NA
"13446",2018,13,"Brasil","Dado estável. Sujeito a pequenas alterações.",661,661,661,NA,NA
"13447",2018,13,"Ceará","Dado estável. Sujeito a pequenas alterações.",12,12,12,NA,NA
"13448",2018,13,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",53,53,53,NA,NA
"13449",2018,13,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",10,10,10,NA,NA
"13450",2018,13,"Goiás","Dado estável. Sujeito a pequenas alterações.",113,113,113,NA,NA
"13451",2018,13,"Maranhão","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"13452",2018,13,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA
"13453",2018,13,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",18,18,18,NA,NA
"13454",2018,13,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",33,33,33,NA,NA
"13455",2018,13,"Pará","Dado estável. Sujeito a pequenas alterações.",26,26,26,NA,NA
"13456",2018,13,"Paraíba","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"13457",2018,13,"Paraná","Dado estável. Sujeito a pequenas alterações.",67,67,67,NA,NA
"13458",2018,13,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",32,32,32,NA,NA
"13459",2018,13,"Piauí","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"13460",2018,13,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",23,23,23,NA,NA
"13461",2018,13,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"13462",2018,13,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",23,23,23,NA,NA
"13463",2018,13,"Rondônia","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"13464",2018,13,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"13465",2018,13,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA
"13466",2018,13,"São Paulo","Dado estável. Sujeito a pequenas alterações.",142,142,142,NA,NA
"13467",2018,13,"Sergipe","Dado estável. Sujeito a pequenas alterações.",7,7,7,NA,NA
"13468",2018,13,"Tocantins","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"13469",2018,14,"Acre","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA
"13470",2018,14,"Alagoas","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA
"13471",2018,14,"Amapá","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"13472",2018,14,"Amazonas","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"13473",2018,14,"Bahia","Dado estável. Sujeito a pequenas alterações.",77,77,77,NA,NA
"13474",2018,14,"Brasil","Dado estável. Sujeito a pequenas alterações.",1054,1054,1054,NA,NA
"13475",2018,14,"Ceará","Dado estável. Sujeito a pequenas alterações.",33,33,33,NA,NA
"13476",2018,14,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",86,86,86,NA,NA
"13477",2018,14,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",15,15,15,NA,NA
"13478",2018,14,"Goiás","Dado estável. Sujeito a pequenas alterações.",171,171,171,NA,NA
"13479",2018,14,"Maranhão","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"13480",2018,14,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",18,18,18,NA,NA
"13481",2018,14,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",36,36,36,NA,NA
"13482",2018,14,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",79,79,79,NA,NA
"13483",2018,14,"Pará","Dado estável. Sujeito a pequenas alterações.",37,37,37,NA,NA
"13484",2018,14,"Paraíba","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA
"13485",2018,14,"Paraná","Dado estável. Sujeito a pequenas alterações.",92,92,92,NA,NA
"13486",2018,14,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",45,45,45,NA,NA
"13487",2018,14,"Piauí","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"13488",2018,14,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",25,25,25,NA,NA
"13489",2018,14,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA
"13490",2018,14,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",21,21,21,NA,NA
"13491",2018,14,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"13492",2018,14,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"13493",2018,14,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",22,22,22,NA,NA
"13494",2018,14,"São Paulo","Dado estável. Sujeito a pequenas alterações.",243,243,243,NA,NA
"13495",2018,14,"Sergipe","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA
"13496",2018,14,"Tocantins","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"13497",2018,15,"Acre","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA
"13498",2018,15,"Alagoas","Dado estável. Sujeito a pequenas alterações.",8,8,8,NA,NA
"13499",2018,15,"Amapá","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"13500",2018,15,"Amazonas","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"13501",2018,15,"Bahia","Dado estável. Sujeito a pequenas alterações.",96,96,96,NA,NA
"13502",2018,15,"Brasil","Dado estável. Sujeito a pequenas alterações.",1314,1314,1314,NA,NA
"13503",2018,15,"Ceará","Dado estável. Sujeito a pequenas alterações.",100,100,100,NA,NA
"13504",2018,15,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",79,79,79,NA,NA
"13505",2018,15,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",12,12,12,NA,NA
"13506",2018,15,"Goiás","Dado estável. Sujeito a pequenas alterações.",163,163,163,NA,NA
"13507",2018,15,"Maranhão","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA
"13508",2018,15,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",27,27,27,NA,NA
"13509",2018,15,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",49,49,49,NA,NA
"13510",2018,15,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",63,63,63,NA,NA
"13511",2018,15,"Pará","Dado estável. Sujeito a pequenas alterações.",32,32,32,NA,NA
"13512",2018,15,"Paraíba","Dado estável. Sujeito a pequenas alterações.",15,15,15,NA,NA
"13513",2018,15,"Paraná","Dado estável. Sujeito a pequenas alterações.",119,119,119,NA,NA
"13514",2018,15,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",59,59,59,NA,NA
"13515",2018,15,"Piauí","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA
"13516",2018,15,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",47,47,47,NA,NA
"13517",2018,15,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",12,12,12,NA,NA
"13518",2018,15,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",33,33,33,NA,NA
"13519",2018,15,"Rondônia","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"13520",2018,15,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"13521",2018,15,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",35,35,35,NA,NA
"13522",2018,15,"São Paulo","Dado estável. Sujeito a pequenas alterações.",314,314,314,NA,NA
"13523",2018,15,"Sergipe","Dado estável. Sujeito a pequenas alterações.",15,15,15,NA,NA
"13524",2018,15,"Tocantins","Dado estável. Sujeito a pequenas alterações.",8,8,8,NA,NA
"13525",2018,16,"Acre","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"13526",2018,16,"Alagoas","Dado estável. Sujeito a pequenas alterações.",11,11,11,NA,NA
"13527",2018,16,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"13528",2018,16,"Amazonas","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"13529",2018,16,"Bahia","Dado estável. Sujeito a pequenas alterações.",105,105,105,NA,NA
"13530",2018,16,"Brasil","Dado estável. Sujeito a pequenas alterações.",1559,1559,1559,NA,NA
"13531",2018,16,"Ceará","Dado estável. Sujeito a pequenas alterações.",201,201,201,NA,NA
"13532",2018,16,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",105,105,105,NA,NA
"13533",2018,16,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",17,17,17,NA,NA
"13534",2018,16,"Goiás","Dado estável. Sujeito a pequenas alterações.",137,137,137,NA,NA
"13535",2018,16,"Maranhão","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA
"13536",2018,16,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",41,41,41,NA,NA
"13537",2018,16,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",65,65,65,NA,NA
"13538",2018,16,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",66,66,66,NA,NA
"13539",2018,16,"Pará","Dado estável. Sujeito a pequenas alterações.",41,41,41,NA,NA
"13540",2018,16,"Paraíba","Dado estável. Sujeito a pequenas alterações.",10,10,10,NA,NA
"13541",2018,16,"Paraná","Dado estável. Sujeito a pequenas alterações.",141,141,141,NA,NA
"13542",2018,16,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",71,71,71,NA,NA
"13543",2018,16,"Piauí","Dado estável. Sujeito a pequenas alterações.",15,15,15,NA,NA
"13544",2018,16,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",58,58,58,NA,NA
"13545",2018,16,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",24,24,24,NA,NA
"13546",2018,16,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",35,35,35,NA,NA
"13547",2018,16,"Rondônia","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA
"13548",2018,16,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"13549",2018,16,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",41,41,41,NA,NA
"13550",2018,16,"São Paulo","Dado estável. Sujeito a pequenas alterações.",337,337,337,NA,NA
"13551",2018,16,"Sergipe","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA
"13552",2018,16,"Tocantins","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA
"13553",2018,17,"Acre","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA
"13554",2018,17,"Alagoas","Dado estável. Sujeito a pequenas alterações.",15,15,15,NA,NA
"13555",2018,17,"Amapá","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"13556",2018,17,"Amazonas","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"13557",2018,17,"Bahia","Dado estável. Sujeito a pequenas alterações.",82,82,82,NA,NA
"13558",2018,17,"Brasil","Dado estável. Sujeito a pequenas alterações.",1457,1457,1457,NA,NA
"13559",2018,17,"Ceará","Dado estável. Sujeito a pequenas alterações.",124,124,124,NA,NA
"13560",2018,17,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",81,81,81,NA,NA
"13561",2018,17,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",17,17,17,NA,NA
"13562",2018,17,"Goiás","Dado estável. Sujeito a pequenas alterações.",90,90,90,NA,NA
"13563",2018,17,"Maranhão","Dado estável. Sujeito a pequenas alterações.",12,12,12,NA,NA
"13564",2018,17,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",30,30,30,NA,NA
"13565",2018,17,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",58,58,58,NA,NA
"13566",2018,17,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",70,70,70,NA,NA
"13567",2018,17,"Pará","Dado estável. Sujeito a pequenas alterações.",45,45,45,NA,NA
"13568",2018,17,"Paraíba","Dado estável. Sujeito a pequenas alterações.",14,14,14,NA,NA
"13569",2018,17,"Paraná","Dado estável. Sujeito a pequenas alterações.",130,130,130,NA,NA
"13570",2018,17,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",62,62,62,NA,NA
"13571",2018,17,"Piauí","Dado estável. Sujeito a pequenas alterações.",34,34,34,NA,NA
"13572",2018,17,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",57,57,57,NA,NA
"13573",2018,17,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",31,31,31,NA,NA
"13574",2018,17,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",43,43,43,NA,NA
"13575",2018,17,"Rondônia","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"13576",2018,17,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"13577",2018,17,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",52,52,52,NA,NA
"13578",2018,17,"São Paulo","Dado estável. Sujeito a pequenas alterações.",376,376,376,NA,NA
"13579",2018,17,"Sergipe","Dado estável. Sujeito a pequenas alterações.",14,14,14,NA,NA
"13580",2018,17,"Tocantins","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"13581",2018,18,"Acre","Dado estável. Sujeito a pequenas alterações.",8,8,8,NA,NA
"13582",2018,18,"Alagoas","Dado estável. Sujeito a pequenas alterações.",11,11,11,NA,NA
"13583",2018,18,"Amapá","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"13584",2018,18,"Amazonas","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"13585",2018,18,"Bahia","Dado estável. Sujeito a pequenas alterações.",115,115,115,NA,NA
"13586",2018,18,"Brasil","Dado estável. Sujeito a pequenas alterações.",1613,1613,1613,NA,NA
"13587",2018,18,"Ceará","Dado estável. Sujeito a pequenas alterações.",126,126,126,NA,NA
"13588",2018,18,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",76,76,76,NA,NA
"13589",2018,18,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",33,33,33,NA,NA
"13590",2018,18,"Goiás","Dado estável. Sujeito a pequenas alterações.",62,62,62,NA,NA
"13591",2018,18,"Maranhão","Dado estável. Sujeito a pequenas alterações.",14,14,14,NA,NA
"13592",2018,18,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",18,18,18,NA,NA
"13593",2018,18,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",67,67,67,NA,NA
"13594",2018,18,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",95,95,95,NA,NA
"13595",2018,18,"Pará","Dado estável. Sujeito a pequenas alterações.",39,39,39,NA,NA
"13596",2018,18,"Paraíba","Dado estável. Sujeito a pequenas alterações.",14,14,14,NA,NA
"13597",2018,18,"Paraná","Dado estável. Sujeito a pequenas alterações.",122,122,122,NA,NA
"13598",2018,18,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",106,106,106,NA,NA
"13599",2018,18,"Piauí","Dado estável. Sujeito a pequenas alterações.",54,54,54,NA,NA
"13600",2018,18,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",63,63,63,NA,NA
"13601",2018,18,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",32,32,32,NA,NA
"13602",2018,18,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",41,41,41,NA,NA
"13603",2018,18,"Rondônia","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"13604",2018,18,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"13605",2018,18,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",61,61,61,NA,NA
"13606",2018,18,"São Paulo","Dado estável. Sujeito a pequenas alterações.",419,419,419,NA,NA
"13607",2018,18,"Sergipe","Dado estável. Sujeito a pequenas alterações.",12,12,12,NA,NA
"13608",2018,18,"Tocantins","Dado estável. Sujeito a pequenas alterações.",13,13,13,NA,NA
"13609",2018,19,"Acre","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA
"13610",2018,19,"Alagoas","Dado estável. Sujeito a pequenas alterações.",29,29,29,NA,NA
"13611",2018,19,"Amapá","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"13612",2018,19,"Amazonas","Dado estável. Sujeito a pequenas alterações.",8,8,8,NA,NA
"13613",2018,19,"Bahia","Dado estável. Sujeito a pequenas alterações.",118,118,118,NA,NA
"13614",2018,19,"Brasil","Dado estável. Sujeito a pequenas alterações.",1537,1537,1537,NA,NA
"13615",2018,19,"Ceará","Dado estável. Sujeito a pequenas alterações.",115,115,115,NA,NA
"13616",2018,19,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",49,49,49,NA,NA
"13617",2018,19,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",35,35,35,NA,NA
"13618",2018,19,"Goiás","Dado estável. Sujeito a pequenas alterações.",41,41,41,NA,NA
"13619",2018,19,"Maranhão","Dado estável. Sujeito a pequenas alterações.",20,20,20,NA,NA
"13620",2018,19,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",20,20,20,NA,NA
"13621",2018,19,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",51,51,51,NA,NA
"13622",2018,19,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",74,74,74,NA,NA
"13623",2018,19,"Pará","Dado estável. Sujeito a pequenas alterações.",49,49,49,NA,NA
"13624",2018,19,"Paraíba","Dado estável. Sujeito a pequenas alterações.",12,12,12,NA,NA
"13625",2018,19,"Paraná","Dado estável. Sujeito a pequenas alterações.",148,148,148,NA,NA
"13626",2018,19,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",67,67,67,NA,NA
"13627",2018,19,"Piauí","Dado estável. Sujeito a pequenas alterações.",62,62,62,NA,NA
"13628",2018,19,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",54,54,54,NA,NA
"13629",2018,19,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",15,15,15,NA,NA
"13630",2018,19,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",63,63,63,NA,NA
"13631",2018,19,"Rondônia","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"13632",2018,19,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"13633",2018,19,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",59,59,59,NA,NA
"13634",2018,19,"São Paulo","Dado estável. Sujeito a pequenas alterações.",419,419,419,NA,NA
"13635",2018,19,"Sergipe","Dado estável. Sujeito a pequenas alterações.",11,11,11,NA,NA
"13636",2018,19,"Tocantins","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA
"13637",2018,20,"Acre","Dado estável. Sujeito a pequenas alterações.",12,12,12,NA,NA
"13638",2018,20,"Alagoas","Dado estável. Sujeito a pequenas alterações.",19,19,19,NA,NA
"13639",2018,20,"Amapá","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"13640",2018,20,"Amazonas","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA
"13641",2018,20,"Bahia","Dado estável. Sujeito a pequenas alterações.",96,96,96,NA,NA
"13642",2018,20,"Brasil","Dado estável. Sujeito a pequenas alterações.",1619,1619,1619,NA,NA
"13643",2018,20,"Ceará","Dado estável. Sujeito a pequenas alterações.",123,123,123,NA,NA
"13644",2018,20,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",39,39,39,NA,NA
"13645",2018,20,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",18,18,18,NA,NA
"13646",2018,20,"Goiás","Dado estável. Sujeito a pequenas alterações.",30,30,30,NA,NA
"13647",2018,20,"Maranhão","Dado estável. Sujeito a pequenas alterações.",18,18,18,NA,NA
